epoch,uptime,cpu0,cluster0,cluster1,cpu7_top,cpu7_bot,gpu_top,mem,gpu_bot,battery,gpu_mhz,silver_mhz,gold_mhz,prime_mhz
1779386910,1759,67,69,71,75,75,55,57,57,32,800,1612,2419,2841
1779386911,1760,66,68,70,77,74,55,57,57,32,800,1612,2419,2841
1779386912,1761,65,68,70,76,75,57,58,56,32,800,1804,2419,2841
1779386913,1762,66,68,70,78,76,56,58,56,32,800,1804,2419,2841
1779386915,1764,66,68,70,77,76,56,58,56,32,800,1612,2419,2841
1779386916,1765,65,69,70,78,76,55,58,57,32,800,1516,2419,2841
1779386917,1766,66,68,70,79,76,55,58,57,32,800,1804,2419,2841
1779386918,1767,67,69,71,78,77,55,57,57,32,800,1612,2419,2841
1779386919,1768,66,68,70,78,74,55,58,56,32,800,1804,2419,2841
1779386920,1769,66,68,70,77,75,54,58,56,32,800,1612,2419,2841
1779386921,1770,68,69,71,78,76,55,58,57,32,800,1516,2419,2841
1779386922,1771,67,70,73,79,78,56,58,57,32,800,1804,2419,2841
1779386923,1772,67,70,72,78,76,55,58,57,32,800,1804,2419,2841
1779386924,1773,66,69,71,78,76,57,58,57,32,800,1708,2419,2841
1779386925,1774,66,68,70,77,75,57,59,58,32,800,1804,2419,2841
1779386926,1776,66,69,70,78,76,57,59,58,32,800,1612,2419,2841
1779386928,1777,66,68,71,78,76,57,59,58,32,800,1708,2419,2841
1779386929,1778,66,69,71,79,77,59,59,59,32,800,1612,2419,2841
1779386930,1779,66,68,71,77,76,58,59,59,32,800,1248,2419,2841
1779386931,1780,66,69,72,79,76,58,60,59,32,800,1344,2419,2841
1779386932,1781,66,69,70,78,75,57,59,58,32,800,1612,2419,2841
1779386933,1782,66,69,72,78,77,58,59,59,32,800,1248,2419,2841
1779386934,1783,66,69,73,79,78,57,59,58,32,800,1248,2419,2841
1779386935,1784,68,71,73,80,78,57,59,58,32,800,1708,2419,2841
1779386936,1785,69,71,74,80,79,57,59,58,32,800,1516,2419,2841
1779386937,1786,69,71,73,81,79,57,59,58,32,800,1804,2419,2841
1779386939,1788,67,70,73,79,78,57,60,58,32,800,1804,2419,2841
1779386940,1789,69,71,73,80,78,57,59,58,32,800,1344,2419,2841
1779386941,1790,68,71,73,79,78,57,60,58,32,800,1516,2419,2841
1779386942,1791,70,71,74,80,78,57,59,58,32,800,1804,2419,2841
1779386943,1792,69,71,74,79,78,57,59,58,32,800,1420,2419,2841
1779386944,1793,70,72,75,79,79,56,59,58,32,800,1804,2419,2841
1779386945,1794,70,72,74,81,79,55,59,58,32,800,1804,2419,2841
1779386946,1795,70,72,73,78,78,56,59,57,32,800,1804,2419,2841
1779386947,1796,70,72,75,80,79,57,60,59,32,800,1804,2419,2841
1779386948,1797,69,71,73,80,77,55,59,58,32,800,1171,2419,2841
1779386949,1798,70,72,74,80,78,56,59,58,32,800,1804,2419,2841
1779386951,1800,69,71,73,79,77,58,60,58,32,800,1804,2419,2841
1779386952,1801,68,70,72,79,76,56,59,58,32,800,1804,2419,2841
1779386953,1802,67,70,72,79,77,57,59,59,32,800,1516,2419,2841
1779386954,1803,68,71,73,79,78,57,59,58,32,800,1804,2419,2841
1779386955,1804,68,70,72,79,77,57,59,58,32,800,1420,2419,2841
1779386956,1805,69,72,74,79,78,56,59,58,32,800,1804,2419,2841
1779386957,1806,68,70,71,78,77,57,59,58,32,800,1516,2419,2841
1779386958,1807,68,70,73,80,78,57,59,57,32,800,1804,2419,2841
1779386959,1808,67,70,72,80,78,57,59,58,32,800,1804,2419,2841
1779386960,1809,69,71,73,80,77,56,59,58,32,800,1804,2419,2841
1779386961,1810,68,70,73,80,77,57,59,58,32,800,1804,2419,2841
1779386962,1812,68,70,72,79,77,58,59,59,32,800,1804,2419,2841
1779386964,1813,68,70,73,79,78,58,60,59,32,800,1804,2419,2841
1779386965,1814,68,70,72,79,77,57,60,59,32,800,1708,2419,2841
1779386966,1815,68,70,73,79,78,59,60,59,32,800,1804,2419,2841
1779386967,1816,69,71,74,81,78,59,60,59,32,800,1804,2419,2841
1779386968,1817,68,71,74,80,78,57,60,59,32,800,1804,2419,2841
1779386969,1818,68,71,73,79,78,59,60,59,32,800,1804,2419,2841
1779386970,1819,68,70,73,79,78,58,60,59,32,800,1804,2419,2841
1779386971,1820,68,71,73,80,78,59,60,59,32,800,1708,2419,2841
1779386972,1821,70,72,75,80,79,58,61,59,32,800,1612,2419,2841
1779386973,1822,70,72,75,81,79,58,60,59,32,800,1804,2419,2841
1779386974,1824,72,73,75,82,79,57,60,59,32,800,1804,2419,2841
1779386976,1825,71,72,75,81,79,58,61,59,32,800,1804,2419,2841
1779386977,1826,71,73,75,81,80,58,61,58,32,800,1708,2419,2841
1779386978,1827,69,72,74,81,79,58,61,59,32,800,1708,2419,2841
1779386979,1828,71,73,74,81,79,57,60,59,32,800,1804,2419,2841
1779386980,1829,69,72,73,81,79,57,60,59,32,800,1804,2419,2841
1779386981,1830,70,72,74,81,79,58,60,59,32,800,1804,2419,2841
1779386982,1831,70,72,73,80,79,58,60,59,32,800,1804,2419,2841
1779386983,1832,70,72,74,81,79,59,61,59,32,800,1804,2419,2841
1779386984,1833,70,72,75,80,80,57,61,59,32,800,1804,2419,2841
1779386985,1835,71,73,75,81,79,57,60,59,32,800,1804,2419,2841
1779386987,1836,69,71,73,80,79,58,61,59,32,800,1804,2419,2841
1779386988,1837,69,71,73,80,77,56,60,58,32,800,1804,2419,2841
1779386989,1838,65,68,70,78,76,55,58,57,32,800,1804,2419,2841
1779386990,1839,64,67,68,77,75,54,57,56,32,800,1804,2419,2841
1779386991,1840,66,69,71,79,77,54,57,56,32,800,1804,2419,2841
1779386992,1841,63,66,68,75,74,54,57,55,32,800,1804,2419,2841
1779386993,1842,68,70,73,78,77,54,57,56,32,800,1804,2419,2841
1779386994,1843,65,68,70,78,77,54,57,56,32,800,1804,2419,2841
1779386995,1844,68,70,72,79,77,54,57,56,32,800,1804,2419,2841
1779386996,1845,65,67,69,76,75,54,57,56,32,800,1804,2419,2841
1779386997,1846,63,65,68,76,74,53,56,55,32,800,1804,2419,2841
1779386998,1847,64,66,68,76,75,53,57,55,32,800,1804,2419,2841
1779386999,1848,68,69,72,78,77,54,57,55,32,800,1804,2419,2841
1779387001,1850,65,67,69,76,75,53,57,55,32,800,1804,2419,2841
1779387002,1851,65,68,70,75,72,53,57,55,32,800,1248,2419,2841
1779387003,1852,67,70,73,79,77,52,56,54,32,800,1804,2419,2841
1779387004,1853,59,61,62,72,70,50,54,52,32,800,1171,2419,2841
1779387005,1854,57,60,60,70,68,50,53,51,32,800,1075,2419,2841
1779387006,1855,57,59,59,69,67,49,52,51,32,800,1171,2419,2841
1779387007,1856,57,59,59,68,67,49,52,50,32,800,1344,2419,2841
1779387008,1857,56,58,59,68,67,48,51,50,32,800,1075,2419,2841
1779387009,1858,55,57,59,68,66,48,51,49,32,800,1171,2419,2841
1779387010,1859,55,57,58,68,66,48,51,49,32,800,1248,2419,2841
1779387011,1860,55,57,58,67,66,48,50,49,32,800,1075,2419,2841
1779387012,1862,55,57,58,67,66,48,50,49,32,800,1171,2419,2841
1779387014,1863,55,57,57,67,66,47,50,49,32,800,1248,2419,2841
1779387015,1864,55,57,58,68,66,47,50,49,32,800,979,2419,2841
1779387016,1865,57,58,59,68,66,47,50,48,32,800,1344,2419,2841
1779387017,1866,55,57,58,67,65,47,50,49,32,800,1804,2419,2841
1779387018,1867,54,56,57,66,65,47,50,48,32,800,1344,2419,2841
1779387019,1868,54,57,57,66,65,47,50,48,32,800,1171,2419,2841
1779387020,1869,54,56,57,66,64,47,50,48,32,800,1171,2419,2841
