epoch,uptime,cpu0,cluster0,cluster1,cpu7_top,cpu7_bot,gpu_top,mem,gpu_bot,battery,gpu_mhz,silver_mhz,gold_mhz,prime_mhz
1779387695,182,72,74,75,83,81,59,61,60,33,800,1804,2419,2841
1779387697,183,72,75,77,82,81,59,61,60,33,800,1804,2419,2841
1779387698,184,71,74,76,82,81,59,62,60,33,800,1804,2419,2841
1779387699,185,73,75,77,82,81,58,61,60,33,800,1804,2419,2841
1779387700,186,72,74,77,82,78,58,62,61,33,800,1612,2419,2841
1779387701,188,72,74,76,83,81,57,62,59,33,800,1804,2419,2841
1779387702,189,73,75,77,84,82,59,62,60,33,800,1804,2419,2841
1779387703,190,73,76,77,83,82,58,61,60,33,800,1612,2419,2841
1779387704,191,73,75,78,82,82,59,62,60,33,800,1804,2419,2841
1779387705,192,73,75,77,82,78,57,61,60,33,800,1804,2419,2841
1779387706,193,73,75,77,83,81,57,62,60,33,800,1804,2419,2841
1779387708,194,73,75,77,84,82,60,62,60,33,800,1804,2419,2841
1779387709,195,73,76,78,83,82,60,62,60,33,800,1804,2419,2841
1779387710,196,73,75,78,83,82,58,62,61,33,800,1804,2419,2841
1779387711,197,74,75,78,83,82,58,62,61,33,800,1804,2419,2841
1779387712,198,73,75,78,84,82,58,62,60,33,800,1804,2419,2841
1779387713,200,73,75,78,84,82,57,62,61,33,800,1804,2419,2841
1779387714,201,73,74,77,83,82,59,62,60,33,800,1804,2419,2841
1779387715,202,73,75,77,84,82,57,62,59,33,800,1804,2419,2841
1779387716,203,73,75,77,83,82,59,62,60,33,800,1804,2419,2841
1779387717,204,73,75,77,83,82,59,62,61,33,800,1804,2419,2841
1779387718,205,73,75,78,84,81,60,62,60,33,800,1804,2419,2841
1779387719,206,72,75,77,84,82,61,63,62,33,800,1804,2419,2841
1779387721,207,72,75,77,83,81,61,63,62,33,800,1708,2419,2841
1779387722,208,72,73,77,79,77,60,62,61,33,800,1804,2419,2841
1779387723,209,70,73,76,82,81,60,63,61,33,800,1804,2419,2841
1779387724,210,70,73,75,84,81,59,62,61,33,800,1804,2419,2841
1779387725,212,72,74,77,82,81,60,62,61,33,800,1804,2419,2841
1779387726,213,69,72,75,81,80,60,62,61,33,800,1708,2419,2841
1779387727,214,71,72,75,81,80,61,62,61,33,800,1612,2419,2841
1779387728,215,70,72,75,82,81,60,62,61,33,800,1804,2419,2841
1779387729,216,70,72,75,81,79,60,62,61,33,800,1708,2419,2841
1779387730,217,70,72,74,82,80,61,62,61,33,800,1804,2419,2841
1779387732,218,69,72,73,81,80,59,61,61,33,800,1804,2419,2841
1779387733,219,68,72,73,81,80,60,61,60,33,800,1804,2419,2841
1779387734,220,69,71,73,81,79,60,61,60,33,800,1420,2419,2841
1779387735,221,68,71,73,81,79,59,61,60,33,800,1248,2419,2841
1779387736,222,68,72,73,81,79,59,61,60,33,800,1344,2419,2841
1779387737,224,68,70,73,81,79,59,61,60,33,800,1804,2419,2841
1779387738,225,70,72,74,82,80,57,61,60,33,800,979,2419,2841
1779387739,226,69,72,73,81,79,59,61,60,33,800,1516,2419,2841
1779387740,227,70,72,75,78,78,59,61,59,33,800,1248,2419,2841
1779387741,228,68,72,73,81,79,58,61,59,33,800,1612,2419,2841
1779387742,229,71,73,74,82,80,57,61,59,33,800,1804,2419,2841
1779387744,230,70,72,74,82,80,59,61,59,33,800,1804,2419,2841
1779387745,231,70,72,73,82,81,57,61,59,33,800,1248,2419,2841
1779387746,232,70,72,74,81,80,58,61,60,33,800,1804,2419,2841
1779387747,233,69,71,73,81,78,58,61,60,33,800,1708,2419,2841
1779387748,234,69,72,73,82,80,58,61,59,33,800,1248,2419,2841
1779387749,236,69,71,74,82,81,59,61,60,33,800,1804,2419,2841
1779387750,237,70,73,75,81,80,59,61,60,33,800,1708,2419,2841
1779387751,238,70,73,75,82,81,59,61,59,33,800,1516,2419,2841
1779387752,239,70,71,73,75,76,54,59,56,33,800,1804,2419,2841
1779387755,242,64,66,68,74,72,52,57,55,33,800,1344,2419,2841
1779387756,243,62,64,66,72,71,52,56,54,33,800,1171,2419,2841
1779387757,244,60,63,64,70,69,51,54,52,33,800,1171,2419,2841
1779387758,245,60,62,64,71,69,51,54,52,33,800,1171,2419,2841
1779387759,246,59,61,63,70,68,50,54,52,33,800,1171,2419,2841
1779387761,247,60,63,64,70,68,50,53,52,33,800,1171,2419,2841
1779387762,248,59,62,63,69,68,50,53,51,33,800,1248,2419,2841
